1.70e+01	4.77e-04
1.80e+01	6.57e-04
1.90e+01	6.26e-04
2.00e+01	5.85e-04
2.10e+01	5.53e-04
2.20e+01	5.33e-04
2.30e+01	5.25e-04
2.40e+01	5.27e-04
2.50e+01	5.35e-04
2.60e+01	5.48e-04
2.70e+01	5.64e-04
2.80e+01	5.82e-04
2.90e+01	6.01e-04
3.00e+01	6.20e-04
3.10e+01	6.39e-04
3.20e+01	6.57e-04
3.30e+01	6.75e-04
3.40e+01	6.91e-04
3.50e+01	7.07e-04
3.60e+01	7.21e-04
3.70e+01	7.34e-04
3.80e+01	7.47e-04
3.90e+01	7.58e-04
4.00e+01	7.69e-04
4.10e+01	7.79e-04
4.20e+01	7.88e-04
4.30e+01	7.96e-04
4.40e+01	8.03e-04
4.50e+01	8.09e-04
4.60e+01	8.15e-04
4.70e+01	8.21e-04
4.80e+01	8.26e-04
4.90e+01	8.30e-04
5.00e+01	8.34e-04
5.50e+01	8.46e-04
6.00e+01	8.51e-04
6.50e+01	8.50e-04
7.00e+01	8.45e-04
7.50e+01	8.37e-04
1.00e+02	7.81e-04
1.50e+02	6.65e-04
2.00e+02	5.76e-04
