1.30e+01	3.65e-03
1.40e+01	5.82e-03
1.50e+01	7.93e-03
1.60e+01	7.55e-03
1.70e+01	8.37e-03
1.80e+01	8.88e-03
1.90e+01	9.11e-03
2.00e+01	9.19e-03
2.10e+01	9.30e-03
2.20e+01	9.46e-03
2.30e+01	9.68e-03
2.40e+01	9.94e-03
2.50e+01	1.02e-02
2.60e+01	1.05e-02
2.70e+01	1.08e-02
2.80e+01	1.11e-02
2.90e+01	1.14e-02
3.00e+01	1.16e-02
3.10e+01	1.19e-02
3.20e+01	1.21e-02
3.30e+01	1.23e-02
3.40e+01	1.25e-02
3.50e+01	1.27e-02
3.60e+01	1.29e-02
3.70e+01	1.30e-02
3.80e+01	1.32e-02
3.90e+01	1.33e-02
4.00e+01	1.34e-02
4.10e+01	1.35e-02
4.20e+01	1.36e-02
4.30e+01	1.36e-02
4.40e+01	1.37e-02
4.50e+01	1.37e-02
4.60e+01	1.38e-02
4.70e+01	1.38e-02
4.80e+01	1.39e-02
4.90e+01	1.39e-02
5.00e+01	1.39e-02
5.50e+01	1.39e-02
6.00e+01	1.39e-02
6.50e+01	1.38e-02
7.00e+01	1.36e-02
7.50e+01	1.34e-02
1.00e+02	1.23e-02
1.50e+02	1.03e-02
2.00e+02	8.88e-03
