8.010883104000000162e-21 2.369346343840618496e+18
2.403264931200000199e-20 2.994782944168594432e+18
4.005441551999999630e-20 3.141587382898075136e+18
5.607618172799999963e-20 3.116562843611529216e+18
7.209794793600000297e-20 3.027197455973964288e+18
8.811971414400000630e-20 2.906670772914043904e+18
1.041414803520000096e-19 2.777966431957548032e+18
1.201632465600000130e-19 2.650843886398461952e+18
1.361850127680000163e-19 2.522047128667833856e+18
1.522067789760000196e-19 2.390572996270675968e+18
1.682285451840000230e-19 2.261202294698091520e+18
1.842503113920000022e-19 2.133877701082868992e+18
2.002720776000000056e-19 2.009580084669169152e+18
2.162938438079999848e-19 1.891654649478015232e+18
2.323156100160000122e-19 1.778610171434721792e+18
2.483373762240000396e-19 1.672354701027845632e+18
2.643591424319999707e-19 1.573052104458696192e+18
2.803809086399999982e-19 1.478893010092532736e+18
2.964026748480000256e-19 1.390438938425938944e+18
3.124244410560000048e-19 1.306855922756319232e+18
3.284462072639999841e-19 1.227390544845204736e+18
3.444679734720000115e-19 1.152404337320076288e+18
3.604897396800000389e-19 1.081938162965487104e+18
3.765115058879999700e-19 1.015519577134092672e+18
3.925332720960000456e-19 9.524044541310615040e+17
4.085550383040000730e-19 8.912722126757786880e+17
4.245768045120000041e-19 8.318795463310978560e+17
4.405985707199999833e-19 7.743895576251089920e+17
4.566203369280000108e-19 7.188897950121041920e+17
4.726421031360000382e-19 6.656072101626467840e+17
4.886638693440000656e-19 6.140222000431288320e+17
5.046856355519999967e-19 5.642358393610670080e+17
5.207074017600000241e-19 5.164951251870669440e+17
5.367291679679999552e-19 4.710493924778908160e+17
5.527509341759999826e-19 4.284146960324167040e+17
5.687727003840000100e-19 3.890650879245405440e+17
5.847944665920001337e-19 3.538100812255600640e+17
6.008162328000000648e-19 3.223029236903276800e+17
6.168379990080000922e-19 2.941921188550050560e+17
6.328597652160000234e-19 2.691773199948918080e+17
6.488815314240000508e-19 2.471096222276965440e+17
6.649032976319999819e-19 2.276900765145567040e+17
6.809250638400000093e-19 2.105174782056369600e+17
6.969468300480001330e-19 1.952957312494178560e+17
7.129685962560000641e-19 1.817504831895350400e+17
7.289903624639999952e-19 1.696538280709165440e+17
7.450121286720001189e-19 1.588188259853802880e+17
7.610338948800000500e-19 1.490838971578186880e+17
7.770556610879999811e-19 1.403004296566870720e+17
7.930774272960001048e-19 1.322875200810914560e+17
8.090991935040000359e-19 1.249099760496133600e+17
8.251209597120000634e-19 1.180485922482390560e+17
8.411427259200000908e-19 1.116300185696846560e+17
8.571644921280000219e-19 1.056180404876156960e+17
8.731862583359999530e-19 9.998341793285748800e+16
8.892080245439999804e-19 9.469705667427611200e+16
9.052297907520002004e-19 8.973290733293422400e+16
9.212515569600000352e-19 8.506978893611409600e+16
9.372733231680000626e-19 8.064722323699396800e+16
9.532950893760000900e-19 7.644310575020104000e+16
9.693168555840001174e-19 7.243513117911420800e+16
9.853386217919999523e-19 6.860776873733808800e+16
1.001360387999999980e-18 6.494939681408996000e+16
1.017382154208000007e-18 6.144887685003700000e+16
1.033403920416000034e-18 5.809739044585707200e+16
1.049425686624000254e-18 5.488697487023159200e+16
1.065447452832000089e-18 5.181012217748902400e+16
1.081469219040000117e-18 4.886008065950547200e+16
1.097490985247999952e-18 4.603047310620100000e+16
1.113512751456000172e-18 4.331512912072445600e+16
1.129534517664000006e-18 4.070240545641560000e+16
1.145556283872000034e-18 3.819361799489826400e+16
1.161578050080000061e-18 3.580608220523039600e+16
1.177599816288000089e-18 3.354628818242404400e+16
1.193621582495999923e-18 3.141282514217465600e+16
1.209643348703999951e-18 2.940387591909483600e+16
1.225665114911999978e-18 2.751713643874696800e+16
1.241686881120000006e-18 2.574863508984740400e+16
