8.010883104000000162e-21 2.668595942875052032e+18
2.403264931200000199e-20 3.426503773381762560e+18
4.005441551999999630e-20 3.582700444340667392e+18
5.607618172799999963e-20 3.528383828918385664e+18
7.209794793600000297e-20 3.397633890445274624e+18
8.811971414400000630e-20 3.231382906811494912e+18
1.041414803520000096e-19 3.055872503002300928e+18
1.201632465600000130e-19 2.884189423257847808e+18
1.361850127680000163e-19 2.713586475204976128e+18
1.522067789760000196e-19 2.543281886726135808e+18
1.682285451840000230e-19 2.378664402802200064e+18
1.842503113920000022e-19 2.219552259388337152e+18
2.002720776000000056e-19 2.066763969274250496e+18
2.162938438079999848e-19 1.923556826914783232e+18
2.323156100160000122e-19 1.788221435158662912e+18
2.483373762240000396e-19 1.662377821831654912e+18
2.643591424319999707e-19 1.545930921107388928e+18
2.803809086399999982e-19 1.436902624499891712e+18
2.964026748480000256e-19 1.335626025570241792e+18
3.124244410560000048e-19 1.241097754025339392e+18
3.284462072639999841e-19 1.152419729532179328e+18
3.444679734720000115e-19 1.069762036968861184e+18
3.604897396800000389e-19 9.929814004626652160e+17
3.765115058879999700e-19 9.214777894704791040e+17
3.925332720960000456e-19 8.544399269121258240e+17
4.085550383040000730e-19 7.905661125833738240e+17
4.245768045120000041e-19 7.295521099041309440e+17
4.405985707199999833e-19 6.714616511168177920e+17
4.566203369280000108e-19 6.162910070194014720e+17
4.726421031360000382e-19 5.641570928626705920e+17
4.886638693440000656e-19 5.145490266344910080e+17
5.046856355519999967e-19 4.674880658131903360e+17
5.207074017600000241e-19 4.231122377290051840e+17
5.367291679679999552e-19 3.815511329764291840e+17
5.527509341759999826e-19 3.431427895206005760e+17
5.687727003840000100e-19 3.081751053170428800e+17
5.847944665920001337e-19 2.771762400293934400e+17
6.008162328000000648e-19 2.497567585955472960e+17
6.168379990080000922e-19 2.255371975033923520e+17
6.328597652160000234e-19 2.041921045950688640e+17
6.488815314240000508e-19 1.855198414168320640e+17
6.649032976319999819e-19 1.692135601253630400e+17
6.809250638400000093e-19 1.549045565260070400e+17
6.969468300480001330e-19 1.423163532663675360e+17
7.129685962560000641e-19 1.311981355160747680e+17
7.289903624639999952e-19 1.213420667717426080e+17
7.450121286720001189e-19 1.125777001203243360e+17
7.610338948800000500e-19 1.047593016107480000e+17
7.770556610879999811e-19 9.775523099453763200e+16
7.930774272960001048e-19 9.141409764439504000e+16
8.090991935040000359e-19 8.562214524139545600e+16
8.251209597120000634e-19 8.028058576444696000e+16
8.411427259200000908e-19 7.532648838972838400e+16
8.571644921280000219e-19 7.072545122053718400e+16
8.731862583359999530e-19 6.644910070130112800e+16
8.892080245439999804e-19 6.246999817648498400e+16
9.052297907520002004e-19 5.876366193437271200e+16
9.212515569600000352e-19 5.530976082915372800e+16
9.372733231680000626e-19 5.206185070901717600e+16
9.532950893760000900e-19 4.900063447969321600e+16
9.693168555840001174e-19 4.610715824776056000e+16
9.853386217919999523e-19 4.336756810146141600e+16
1.001360387999999980e-18 4.077104920103763200e+16
1.017382154208000007e-18 3.830739716462985600e+16
1.033403920416000034e-18 3.596821989428259600e+16
1.049425686624000254e-18 3.374591647383904800e+16
1.065447452832000089e-18 3.163338085367526400e+16
1.081469219040000117e-18 2.962418744542330000e+16
1.097490985247999952e-18 2.771231356163025200e+16
1.113512751456000172e-18 2.589201255503514800e+16
1.129534517664000006e-18 2.415423136023104800e+16
1.145556283872000034e-18 2.249869899274393200e+16
1.161578050080000061e-18 2.093539785469700000e+16
1.177599816288000089e-18 1.946713292289884000e+16
1.193621582495999923e-18 1.809156179465204400e+16
1.209643348703999951e-18 1.680613453978614800e+16
1.225665114911999978e-18 1.560805280543786400e+16
1.241686881120000006e-18 1.449352919195910400e+16
1.257708647328000226e-18 1.345871528401985800e+16
1.273730413536000060e-18 1.250030559426481400e+16
1.289752179744000280e-18 1.161550721567489200e+16
1.305773945952000115e-18 1.080046394076375000e+16
1.321795712160000143e-18 1.005006288993361800e+16
1.337817478367999977e-18 9.359795126044342000e+15
1.353839244576000005e-18 8.725336512008716000e+15
1.369861010784000225e-18 8.142584913974652000e+15
1.385882776992000060e-18 7.607427298777721000e+15
1.401904543200000087e-18 7.115780885936124000e+15
1.417926309408000114e-18 6.663903699127180000e+15
1.433948075615999949e-18 6.248327481111534000e+15
1.449969841823999977e-18 5.865988605396745000e+15
1.465991608032000197e-18 5.513986489135308000e+15
1.482013374240000032e-18 5.189304794532400000e+15
1.498035140448000059e-18 4.889423682244852000e+15
1.514056906656000279e-18 4.611801347900452000e+15
1.530078672864000114e-18 4.354443902012463500e+15
1.546100439072000141e-18 4.115546878376506000e+15
1.562122205280000169e-18 3.893532865402219000e+15
1.578143971488000003e-18 3.686841759683910000e+15
1.594165737696000031e-18 3.493844752408215000e+15
1.610187503904000251e-18 3.313014590013777000e+15
1.626209270112000086e-18 3.143017291942541000e+15
1.642231036320000113e-18 2.982711596609759500e+15
1.658252802527999948e-18 2.831005482484392000e+15
1.674274568735999975e-18 2.686983573111784500e+15
1.690296334944000195e-18 2.549845935542233000e+15
1.706318101152000223e-18 2.419049585757847500e+15
1.722339867360000057e-18 2.294304265810470500e+15
1.738361633568000085e-18 2.175341845164082750e+15
1.754383399776000112e-18 2.061902964191401250e+15
1.770405165983999754e-18 1.953767411047024500e+15
1.786426932192000167e-18 1.850731922105841750e+15
1.802448698399999809e-18 1.752598867651586250e+15
1.818470464608000222e-18 1.659183748141929750e+15
1.834492230815999864e-18 1.570305355132868250e+15
1.850513997024000277e-18 1.485788277073311500e+15
1.866535763231999919e-18 1.405583367796166000e+15
1.882557529440000332e-18 1.329527907832649250e+15
1.898579295647999974e-18 1.257432705103171250e+15
1.914601061856000386e-18 1.189104052707869250e+15
1.930622828064000414e-18 1.124312059855606125e+15
1.946644594272000056e-18 1.062898054387173375e+15
1.962666360480000083e-18 1.004709235254992875e+15
1.978688126687999726e-18 9.495988425440827500e+14
1.994709892896000138e-18 8.974134280670367500e+14
