1.40e+01	4.39e-02
1.50e+01	5.18e-02
1.60e+01	6.60e-02
1.70e+01	6.54e-02
1.80e+01	6.27e-02
1.90e+01	6.14e-02
2.00e+01	6.15e-02
2.10e+01	6.26e-02
2.20e+01	6.44e-02
2.30e+01	6.66e-02
2.40e+01	6.90e-02
2.50e+01	7.15e-02
2.60e+01	7.39e-02
2.70e+01	7.62e-02
2.80e+01	7.84e-02
2.90e+01	8.04e-02
3.00e+01	8.23e-02
3.10e+01	8.40e-02
3.20e+01	8.55e-02
3.30e+01	8.69e-02
3.40e+01	8.82e-02
3.50e+01	8.93e-02
3.60e+01	9.03e-02
3.70e+01	9.11e-02
3.80e+01	9.19e-02
3.90e+01	9.26e-02
4.00e+01	9.31e-02
4.10e+01	9.36e-02
4.20e+01	9.40e-02
4.30e+01	9.44e-02
4.40e+01	9.46e-02
4.50e+01	9.49e-02
4.60e+01	9.50e-02
4.70e+01	9.51e-02
4.80e+01	9.52e-02
4.90e+01	9.52e-02
5.00e+01	9.52e-02
6.00e+01	9.37e-02
7.00e+01	9.08e-02
8.50e+01	8.57e-02
1.00e+02	8.06e-02
1.50e+02	6.66e-02
2.00e+02	5.67e-02
