4.856084787426168115e-01	0.000000000000000000e+00
4.856086400696853489e-01	0.000000000000000000e+00
4.856088016570181409e-01	0.000000000000000000e+00
4.856089635050350184e-01	0.000000000000000000e+00
4.856091256141565338e-01	0.000000000000000000e+00
4.856092879848040167e-01	0.000000000000000000e+00
4.856094506173992409e-01	0.000000000000000000e+00
4.856096135123648683e-01	0.000000000000000000e+00
4.856097766701241714e-01	0.000000000000000000e+00
4.856099400911011443e-01	0.000000000000000000e+00
4.856101037757203365e-01	0.000000000000000000e+00
4.856102677244071297e-01	0.000000000000000000e+00
4.856104319375875722e-01	0.000000000000000000e+00
4.856105964156883226e-01	0.000000000000000000e+00
4.856107611591367612e-01	0.000000000000000000e+00
4.856109261683609346e-01	0.000000000000000000e+00
4.856110914437896664e-01	0.000000000000000000e+00
4.856112569858524464e-01	0.000000000000000000e+00
4.856114227949793749e-01	0.000000000000000000e+00
4.856115888716012741e-01	0.000000000000000000e+00
4.856117552161497430e-01	0.000000000000000000e+00
4.856119218290569917e-01	0.000000000000000000e+00
4.856120887107559514e-01	0.000000000000000000e+00
4.856122558616802753e-01	0.000000000000000000e+00
4.856124232822642828e-01	0.000000000000000000e+00
4.856125909729430146e-01	0.000000000000000000e+00
4.856127589341521777e-01	0.000000000000000000e+00
4.856129271663282565e-01	0.000000000000000000e+00
4.856130956699083456e-01	0.000000000000000000e+00
4.856132644453303726e-01	0.000000000000000000e+00
4.856134334930328200e-01	0.000000000000000000e+00
4.856136028134549476e-01	0.000000000000000000e+00
4.856137724070367367e-01	0.000000000000000000e+00
4.856139422742189460e-01	0.000000000000000000e+00
4.856141124154428335e-01	0.000000000000000000e+00
4.856142828311506010e-01	0.000000000000000000e+00
4.856144535217850056e-01	0.000000000000000000e+00
4.856146244877896367e-01	0.000000000000000000e+00
4.856147957296087503e-01	0.000000000000000000e+00
4.856149672476872126e-01	0.000000000000000000e+00
4.856151390424707781e-01	0.000000000000000000e+00
4.856153111144058121e-01	0.000000000000000000e+00
4.856154834639395124e-01	0.000000000000000000e+00
4.856156560915195763e-01	0.000000000000000000e+00
4.856158289975947007e-01	0.000000000000000000e+00
4.856160021826141371e-01	0.000000000000000000e+00
4.856161756470279145e-01	0.000000000000000000e+00
4.856163493912866724e-01	0.000000000000000000e+00
4.856165234158419941e-01	0.000000000000000000e+00
4.856166977211460178e-01	0.000000000000000000e+00
4.856168723076517146e-01	0.000000000000000000e+00
4.856170471758126661e-01	0.000000000000000000e+00
4.856172223260832865e-01	0.000000000000000000e+00
4.856173977589187674e-01	0.000000000000000000e+00
4.856175734747748551e-01	0.000000000000000000e+00
4.856177494741081291e-01	0.000000000000000000e+00
4.856179257573760566e-01	0.000000000000000000e+00
4.856181023250365492e-01	0.000000000000000000e+00
4.856182791775485175e-01	0.000000000000000000e+00
4.856184563153714273e-01	0.000000000000000000e+00
4.856186337389656327e-01	0.000000000000000000e+00
4.856188114487920982e-01	0.000000000000000000e+00
4.856189894453125655e-01	0.000000000000000000e+00
4.856191677289896647e-01	0.000000000000000000e+00
4.856193463002865807e-01	0.000000000000000000e+00
4.856195251596673312e-01	0.000000000000000000e+00
4.856197043075967112e-01	0.000000000000000000e+00
4.856198837445401262e-01	0.000000000000000000e+00
4.856200634709639807e-01	0.000000000000000000e+00
4.856202434873351237e-01	0.000000000000000000e+00
4.856204237941214585e-01	0.000000000000000000e+00
4.856206043917914439e-01	0.000000000000000000e+00
4.856207852808143155e-01	0.000000000000000000e+00
4.856209664616601973e-01	0.000000000000000000e+00
4.856211479347997684e-01	0.000000000000000000e+00
4.856213297007047069e-01	0.000000000000000000e+00
4.856215117598471909e-01	0.000000000000000000e+00
4.856216941127003972e-01	0.000000000000000000e+00
4.856218767597380581e-01	0.000000000000000000e+00
4.856220597014349050e-01	0.000000000000000000e+00
4.856222429382661687e-01	0.000000000000000000e+00
4.856224264707080795e-01	0.000000000000000000e+00
4.856226102992374782e-01	0.000000000000000000e+00
4.856227944243320382e-01	0.000000000000000000e+00
4.856229788464702102e-01	0.000000000000000000e+00
4.856231635661312773e-01	0.000000000000000000e+00
4.856233485837950781e-01	0.000000000000000000e+00
4.856235338999425055e-01	0.000000000000000000e+00
4.856237195150550079e-01	0.000000000000000000e+00
4.856239054296149771e-01	0.000000000000000000e+00
4.856240916441054156e-01	0.000000000000000000e+00
4.856242781590102697e-01	0.000000000000000000e+00
4.856244649748140962e-01	0.000000000000000000e+00
4.856246520920023957e-01	0.000000000000000000e+00
4.856248395110613902e-01	0.000000000000000000e+00
4.856250272324780792e-01	0.000000000000000000e+00
4.856252152567401836e-01	0.000000000000000000e+00
