0.0000e+0 0.0000e+0
3.6610e-1 2.9665e-19
5.0630e-1 2.5721e-19
5.9910e-1 2.2873e-19
9.0000e-1 2.0569e-19
1.2040e+0 1.9140e-19
1.8170e+0 1.7816e-19
2.9460e+0 1.6374e-19
4.1280e+0 1.5479e-19
5.3630e+0 1.4692e-19
6.0320e+0 1.4572e-19
6.8580e+0 1.4777e-19
7.4800e+0 1.5862e-19
8.2610e+0 1.7820e-19
8.7260e+0 1.8141e-19
9.2390e+0 1.7585e-19
9.8540e+0 1.6480e-19
1.0310e+1 1.5815e-19
1.0770e+1 1.5370e-19
1.1500e+1 1.6015e-19
1.1910e+1 1.6227e-19
1.2530e+1 1.5889e-19
1.3560e+1 1.5215e-19
1.4790e+1 1.4538e-19
1.5870e+1 1.3972e-19
1.6950e+1 1.2969e-19
1.7620e+1 1.1863e-19
1.7870e+1 1.1531e-19
1.8340e+1 1.2289e-19
1.8750e+1 1.3049e-19
1.9420e+1 1.2929e-19
1.9790e+1 1.3470e-19
1.0000e+2 1.4000e-19
