1.9334e+01 0.0000e+00
2.4834e+01 2.7900e-22
2.9834e+01 1.3900e-21
3.4834e+01 2.4700e-21
3.9834e+01 2.8100e-21
4.4834e+01 2.9900e-21
4.9834e+01 3.1900e-21
5.4834e+01 3.3900e-21
5.9834e+01 3.6200e-21
6.4834e+01 3.6900e-21
6.9834e+01 3.7900e-21
7.4834e+01 3.8000e-21
7.9834e+01 3.8600e-21
8.4834e+01 3.8900e-21
8.9834e+01 3.9000e-21
9.4834e+01 3.9000e-21
9.9834e+01 3.8900e-21
1.0983e+02 3.8600e-21
1.1983e+02 3.7800e-21
1.3983e+02 3.6500e-21
1.5983e+02 3.4000e-21
1.7983e+02 3.3300e-21
1.9983e+02 3.1400e-21
2.2483e+02 3.0000e-21
2.4983e+02 2.7800e-21
2.7483e+02 2.6900e-21
2.9983e+02 2.5000e-21
3.4983e+02 2.2600e-21
3.9983e+02 2.1100e-21
4.4983e+02 1.9300e-21
4.9983e+02 1.7800e-21
5.4983e+02 1.6500e-21
5.9983e+02 1.5400e-21
6.4983e+02 1.4500e-21
6.9983e+02 1.3900e-21
7.4983e+02 1.3200e-21
7.9983e+02 1.2400e-21
8.4983e+02 1.1900e-21
8.9983e+02 1.1300e-21
9.4983e+02 1.1000e-21
9.9983e+02 1.0300e-21
