1.8851e+01 0.0000e+00
2.4751e+01 4.1900e-22
2.9751e+01 9.8600e-22
3.4751e+01 1.5000e-21
3.9751e+01 1.9500e-21
4.4751e+01 2.4500e-21
4.9751e+01 2.9900e-21
5.4751e+01 3.5200e-21
5.9751e+01 4.0700e-21
6.4751e+01 4.5200e-21
6.9751e+01 4.8500e-21
7.4751e+01 5.2600e-21
7.9751e+01 5.5600e-21
8.4751e+01 5.8400e-21
8.9751e+01 6.0600e-21
9.4751e+01 6.2200e-21
9.9751e+01 6.4000e-21
1.0975e+02 6.6300e-21
1.1975e+02 6.7100e-21
1.3975e+02 6.8000e-21
1.5975e+02 6.7000e-21
1.7975e+02 6.4700e-21
1.9975e+02 6.3100e-21
2.2475e+02 6.0600e-21
2.4975e+02 5.7200e-21
2.7475e+02 5.5300e-21
2.9975e+02 5.2400e-21
3.4975e+02 4.7000e-21
3.9975e+02 4.3300e-21
4.4975e+02 3.8800e-21
4.9975e+02 3.6100e-21
5.4975e+02 3.3900e-21
5.9975e+02 3.1100e-21
6.4975e+02 2.9900e-21
6.9975e+02 2.8300e-21
7.4975e+02 2.6800e-21
7.9975e+02 2.5200e-21
8.4975e+02 2.3800e-21
8.9975e+02 2.2900e-21
9.4975e+02 2.2200e-21
9.9975e+02 2.0900e-21
