1.1900e+01 0.0000e+00
1.2000e+01 2.0000e-22
1.4000e+01 5.1000e-22
1.6000e+01 8.2000e-22
1.8000e+01 1.0300e-21
2.0000e+01 1.2200e-21
2.4000e+01 1.4600e-21
2.8000e+01 1.5400e-21
3.2000e+01 1.6000e-21
3.6000e+01 1.6400e-21
4.0000e+01 1.6700e-21
4.5000e+01 1.6800e-21
5.0000e+01 1.6900e-21
6.0000e+01 1.6800e-21
7.0000e+01 1.6500e-21
8.0000e+01 1.6300e-21
9.0000e+01 1.6000e-21
1.0000e+02 1.5600e-21
1.2000e+02 1.5000e-21
1.4000e+02 1.4400e-21
1.6000e+02 1.3800e-21
1.8000e+02 1.3200e-21
2.0000e+02 1.2700e-21
2.5000e+02 1.1500e-21
3.0000e+02 1.0400e-21
3.5000e+02 9.6000e-22
4.0000e+02 9.1000e-22
4.5000e+02 8.5000e-22
5.0000e+02 8.0000e-22
6.0000e+02 7.2000e-22
7.0000e+02 6.5000e-22
8.0000e+02 6.1000e-22
9.0000e+02 5.7000e-22
1.0000e+03 5.4000e-22
