0.0000e+0 0.0000e+0
5.8000e-2 0.0000e+0
7.3000e-2 5.6079e-41
8.3000e-2 1.8026e-40
8.9000e-2 4.2060e-41
9.5000e-2 8.4119e-41
1.0300e-1 1.8026e-40
1.0900e-1 0.0000e+0
1.5000e-1 0.0000e+0
1.7000e-1 0.0000e+0
2.0000e-1 0.0000e+0
2.1000e-1 3.5651e-41
2.3000e-1 0.0000e+0
3.2000e-1 0.0000e+0
3.3000e-1 2.3033e-41
3.5000e-1 0.0000e+0
4.4000e-1 0.0000e+0
4.5000e-1 1.4521e-41
4.7000e-1 0.0000e+0
5.6000e-1 0.0000e+0
5.7000e-1 1.1016e-41
5.9000e-1 0.0000e+0
6.8000e-1 0.0000e+0
6.9000e-1 8.0114e-42
7.1000e-1 0.0000e+0
7.9000e-1 0.0000e+0
8.0000e-1 7.0099e-42
8.2000e-1 0.0000e+0
9.0000e-1 0.0000e+0
9.1000e-1 5.5078e-42
9.3000e-1 0.0000e+0
1.0200e+0 0.0000e+0
1.0300e+0 4.2060e-42
1.0500e+0 0.0000e+0
1.5000e+0 0.0000e+0
1.0000e+4 0.0000e+0
