 1.0754e+01	0.0000e+00
 1.0854e+01	2.0000e-22
 1.2854e+01	5.1000e-22
 1.4854e+01	8.2000e-22
 1.6854e+01	1.0300e-21
 1.8854e+01	1.2200e-21
 2.2854e+01	1.4600e-21
 2.6854e+01	1.5400e-21
 3.0854e+01	1.6000e-21
 3.4853e+01	1.6400e-21
 3.8853e+01	1.6700e-21
 4.3853e+01	1.6800e-21
 4.8853e+01	1.6900e-21
 5.8853e+01	1.6800e-21
 6.8853e+01	1.6500e-21
 7.8853e+01	1.6300e-21
 8.8853e+01	1.6000e-21
 9.8853e+01	1.5600e-21
 1.1885e+02	1.5000e-21
 1.3885e+02	1.4400e-21
 1.5885e+02	1.3800e-21
 1.7885e+02	1.3200e-21
 1.9885e+02	1.2700e-21
 2.4885e+02	1.1500e-21
 2.9885e+02	1.0400e-21
 3.4885e+02	9.6000e-22
 3.9885e+02	9.1000e-22
 4.4885e+02	8.5000e-22
 4.9885e+02	8.0000e-22
 5.9885e+02	7.2000e-22
 6.9885e+02	6.5000e-22
 7.9885e+02	6.1000e-22
 8.9885e+02	5.7000e-22
 9.9885e+02	5.4000e-22
