1.20e+01	1.35e-01
1.30e+01	3.38e-01
1.40e+01	3.59e-01
1.50e+01	3.40e-01
1.60e+01	3.31e-01
1.70e+01	3.34e-01
1.80e+01	3.45e-01
1.90e+01	3.60e-01
2.00e+01	3.77e-01
2.10e+01	3.94e-01
2.20e+01	4.10e-01
2.30e+01	4.24e-01
2.40e+01	4.38e-01
2.50e+01	4.49e-01
2.60e+01	4.60e-01
2.70e+01	4.68e-01
2.80e+01	4.76e-01
2.90e+01	4.81e-01
3.00e+01	4.87e-01
3.10e+01	4.91e-01
3.20e+01	4.95e-01
3.30e+01	4.98e-01
3.40e+01	5.00e-01
3.50e+01	5.02e-01
3.60e+01	5.03e-01
3.70e+01	5.04e-01
3.80e+01	5.04e-01
3.90e+01	5.04e-01
4.00e+01	5.04e-01
4.10e+01	5.03e-01
4.20e+01	5.02e-01
4.30e+01	5.01e-01
4.40e+01	5.00e-01
4.50e+01	4.99e-01
4.60e+01	4.97e-01
4.70e+01	4.95e-01
4.80e+01	4.93e-01
4.90e+01	4.92e-01
5.00e+01	4.89e-01
5.50e+01	4.78e-01
6.00e+01	4.66e-01
6.50e+01	4.54e-01
7.00e+01	4.42e-01
7.50e+01	4.31e-01
8.50e+01	4.07e-01
1.00e+02	3.76e-01
1.50e+02	3.01e-01
2.00e+02	2.52e-01
