6.901999999999999247e+00 0.000000000000000000e+00
1.480199999999999960e+01 1.750000000000000017e-20
1.980199999999999960e+01 3.000000000000000287e-20
2.980199999999999960e+01 3.999999999999999781e-20
3.980199999999999960e+01 4.750000000000000003e-20
5.480199999999999960e+01 4.999999999999999876e-20
7.980200000000000671e+01 4.500000000000000129e-20
9.980200000000000671e+01 3.749999999999999907e-20
1.198020000000000067e+02 3.000000000000000287e-20
1.398019999999999925e+02 2.250000000000000065e-20
1.798019999999999925e+02 1.750000000000000017e-20
2.598020000000000209e+02 9.999999999999999452e-21
3.198020000000000209e+02 4.999999999999999726e-21
3.998020000000000209e+02 2.499999999999999863e-21
4.998020000000000209e+02 0.000000000000000000e+00
