1.50e+01	2.14e-03
1.60e+01	3.47e-03
1.70e+01	3.29e-03
1.80e+01	3.05e-03
1.90e+01	2.88e-03
2.00e+01	2.80e-03
2.10e+01	2.78e-03
2.20e+01	2.82e-03
2.30e+01	2.89e-03
2.40e+01	2.98e-03
2.50e+01	3.09e-03
2.60e+01	3.20e-03
2.70e+01	3.31e-03
2.80e+01	3.42e-03
2.90e+01	3.53e-03
3.00e+01	3.63e-03
3.10e+01	3.72e-03
3.20e+01	3.81e-03
3.30e+01	3.89e-03
3.40e+01	3.96e-03
3.50e+01	4.03e-03
3.60e+01	4.09e-03
3.70e+01	4.15e-03
3.80e+01	4.20e-03
3.90e+01	4.24e-03
4.00e+01	4.28e-03
4.10e+01	4.32e-03
4.20e+01	4.35e-03
4.30e+01	4.38e-03
4.40e+01	4.40e-03
4.50e+01	4.42e-03
4.60e+01	4.44e-03
4.70e+01	4.46e-03
4.80e+01	4.47e-03
4.90e+01	4.48e-03
5.00e+01	4.49e-03
5.50e+01	4.51e-03
6.00e+01	4.49e-03
6.50e+01	4.46e-03
7.00e+01	4.40e-03
7.50e+01	4.34e-03
1.00e+02	3.98e-03
1.50e+02	3.34e-03
2.00e+02	2.87e-03
