1.40e+01	1.14e-02
1.50e+01	4.82e-02
1.60e+01	5.66e-02
1.70e+01	5.42e-02
1.80e+01	5.24e-02
1.90e+01	5.24e-02
2.00e+01	5.37e-02
2.10e+01	5.57e-02
2.20e+01	5.80e-02
2.30e+01	6.05e-02
2.40e+01	6.29e-02
2.50e+01	6.51e-02
2.60e+01	6.71e-02
2.70e+01	6.89e-02
2.80e+01	7.05e-02
2.90e+01	7.20e-02
3.00e+01	7.32e-02
3.10e+01	7.42e-02
3.20e+01	7.51e-02
3.30e+01	7.59e-02
3.40e+01	7.65e-02
3.50e+01	7.71e-02
3.60e+01	7.75e-02
3.70e+01	7.78e-02
3.80e+01	7.81e-02
3.90e+01	7.82e-02
4.00e+01	7.84e-02
4.10e+01	7.84e-02
4.20e+01	7.84e-02
4.30e+01	7.84e-02
4.40e+01	7.83e-02
4.50e+01	7.81e-02
4.60e+01	7.80e-02
4.70e+01	7.78e-02
4.80e+01	7.76e-02
4.90e+01	7.74e-02
5.00e+01	7.71e-02
6.00e+01	7.39e-02
7.00e+01	7.02e-02
8.50e+01	6.49e-02
1.00e+02	6.00e-02
1.50e+02	4.80e-02
2.00e+02	4.02e-02
