1.511089150289043622e-10 1.199999244414492063e+24 1.199999667837975235e+24 7.555831303016803840e+17 5.633694082069701172e+12 1.292128588936501617e+11 6.601815526691454720e+17 7.514460345364449280e+17 4.131230265577089000e+15 1.331005468554281998e+10
2.188720607805563603e-10 1.199998904910509106e+24 1.199999516378381540e+24 1.095083684540200832e+18 1.708589844156148633e+13 2.715359276815021973e+11 9.585510166085664000e+17 1.086408061886665472e+18 8.658049554450624000e+15 2.793557938544738388e+10
2.866352065322083584e-10 1.199998564910435280e+24 1.199999363371283480e+24 1.434994071094105856e+18 3.833350668878236719e+13 4.664207909923923340e+11 1.258347528985695232e+18 1.420121662734462720e+18 1.483323787324415200e+16 4.793062449748086548e+10
3.543983522838603824e-10 1.199998224409413380e+24 1.199999208819311856e+24 1.775312189664593408e+18 7.238605041429554688e+13 7.140485486707806396e+11 1.559565163504369408e+18 1.752587080073638144e+18 2.265144204856541600e+16 7.330166904872775269e+10
4.221614980355124063e-10 1.199997883495816922e+24 1.199999052725106730e+24 2.116036205261503488e+18 1.222458729739121250e+14 1.014573590128668823e+12 1.862198004288859648e+18 2.083804846500472832e+18 3.210729185418082400e+16 1.040551679626778717e+11
4.899246437871644302e-10 1.199997542245842517e+24 1.199998895091317293e+24 2.457164537648493056e+18 1.909067453644549062e+14 1.368126195835937988e+12 2.166240143364995840e+18 2.413775764953850368e+18 4.319541009568553600e+16 1.401975532140787354e+11
6.386526358798073056e-10 1.199996790511360467e+24 1.199998543728510201e+24 3.207291584596890624e+18 4.221301312767631875e+14 2.330535673180037598e+12 2.838470408133329408e+18 3.133636956456513024e+18 7.322831384874041600e+16 2.384486249175499268e+11
7.873806279724501810e-10 1.199996031765687367e+24 1.199998184990077910e+24 3.959349946432167936e+18 7.896523729344717500e+14 3.549721998488070312e+12 3.517398828345650688e+18 3.847512201128569344e+18 1.110417190578206720e+17 3.627575904014533691e+11
9.361086200650929529e-10 1.199995264316713342e+24 1.199997818904217148e+24 4.713334029925453824e+18 1.324621270536169000e+15 5.026150272545118164e+12 4.202963036581985792e+18 4.555421076112479232e+18 1.565793067659696960e+17 5.131916685195750732e+11
1.084836612157735725e-09 1.199994491810553704e+24 1.199997445499136992e+24 5.469242256532532224e+18 2.057960051391874750e+15 6.760006448420870117e+12 4.895100576051347456e+18 5.257386891498296320e+18 2.097852648501319360e+17 6.898179818223417969e+11
1.233564604250378497e-09 1.199993719614587342e+24 1.199997064803025984e+24 6.227076597334966272e+18 3.020371615679427500e+15 8.751261360742357422e+12 5.593748890395197440e+18 5.953436146936918016e+18 2.706043619993539200e+17 8.927036931362043457e+11
1.549176089855435066e-09 1.199991927420538933e+24 1.199996232914012186e+24 7.841664584035569664e+18 5.959996630380830000e+15 1.382856522097308789e+13 7.097613613068153856e+18 7.411041146095367168e+18 4.246386068846420480e+17 1.410536431892450684e+12
1.864787575460491635e-09 1.199989673533166192e+24 1.199995368586355405e+24 9.465046523023648768e+18 1.035628777623782400e+16 2.006043216716390234e+13 8.629917605456759808e+18 8.842456175151770624e+18 6.121980406639188480e+17 2.047571792552746826e+12
2.180399061065548410e-09 1.199986904614806256e+24 1.199994472085012441e+24 1.109735085659403469e+19 1.649305543444410400e+16 2.744158370929826172e+13 1.019006565878193357e+19 1.024802813906254029e+19 8.327804024718090240e+17 2.804465948722012207e+12
2.496010546670605186e-09 1.199984043225389061e+24 1.199993543671438088e+24 1.273872628209247642e+19 2.464990285088136800e+16 3.596590929552674219e+13 1.177746864427862016e+19 1.162811960087555686e+19 1.085892233759230848e+18 3.681885895097266602e+12
2.811622032275661962e-09 1.199981564232493309e+24 1.199992583603423931e+24 1.438934004648803533e+19 3.510229532287765600e+16 4.562693150308063281e+13 1.339154619520373350e+19 1.298310903675736678e+19 1.371046850939670528e+18 4.680510809104309570e+12
3.453642251161320191e-09 1.199989892269805008e+24 1.199990533969933045e+24 1.777618418788848435e+19 6.456446584086488000e+16 6.875783399547352344e+13 1.675491135911038771e+19 1.566349207052085862e+19 2.048004168313340160e+18 7.088876013179888672e+12
4.095662470046978421e-09 1.200019795921122865e+24 1.199988356468989200e+24 2.120345495381633024e+19 1.068741542387774400e+17 9.650596902317214062e+13 2.022170257779234816e+19 1.824486920279486054e+19 2.851537961854664192e+18 1.000765621067215039e+13
4.737682688932636651e-09 1.200059408340686228e+24 1.199986053123033572e+24 2.467301571918875853e+19 1.641984022528918720e+17 1.288180576961279844e+14 2.378754144442641203e+19 2.073091897043211469e+19 3.777666291208425984e+18 1.344308537307426953e+13
5.379702907818294881e-09 1.200087894533802188e+24 1.199983625871992967e+24 2.818672604182154445e+19 2.386329835292822400e+17 1.656422656771268125e+14 2.744834576756449690e+19 2.312535840352601702e+19 4.822436320771936256e+18 1.740168608539022070e+13
6.634129965934144859e-09 1.200112467806052889e+24 1.199978532600175242e+24 3.518454221455131443e+19 4.410073138015404800e+17 2.504011013805999375e+14 3.486132943225552896e+19 2.755189958860886835e+19 7.191184463914674176e+18 2.667225498547032422e+13
7.888557024049994838e-09 1.200133984912555192e+24 1.199972986163478877e+24 4.236406144054714368e+19 7.307218204782618880e+17 3.517445766080136250e+14 4.259743555884158976e+19 3.166426952183581082e+19 9.968436285112836096e+18 3.801868423302008594e+13
9.142984082165844817e-09 1.200082523450320114e+24 1.199966998775735643e+24 4.973200626201610650e+19 1.121210537453896192e+18 4.692688070394695000e+14 5.063465062791810253e+19 3.548483039706183270e+19 1.312512274391778509e+19 5.149554616940031250e+13
1.039741114028169480e-08 1.199983926073713746e+24 1.199960581707014081e+24 5.729161364731093811e+19 1.624897064802032896e+18 6.025597762816000000e+14 5.895405465742830797e+19 3.903293522374739558e+19 1.663270388298176307e+19 6.715900251756133594e+13
1.264200110307445530e-08 1.199987196106483012e+24 1.199948059726601236e+24 7.129657394124380570e+19 2.843408518372517888e+18 8.791714588376618750e+14 7.449495771718618317e+19 4.475334507888721920e+19 2.369825023019309466e+19 1.008218240423536875e+14
1.488659106586721581e-08 1.200045008137536785e+24 1.199934253724994130e+24 8.591741965961142272e+19 4.518776566620663296e+18 1.203019834841752000e+15 9.080554362367870566e+19 4.974811246254432256e+19 3.164838917278005658e+19 1.419922893657071875e+14
1.713118102865997632e-08 1.200072081847644596e+24 1.199919217545473671e+24 1.011495992766105682e+20 6.701175964020244480e+18 1.572429459032469750e+15 1.078155537523343032e+20 5.409992455371553178e+19 4.034571426859936154e+19 1.909948701571543125e+14
1.937577099145273683e-08 1.200063393211373656e+24 1.199903000794768647e+24 1.169856640808711619e+20 9.432538180010186752e+18 1.986021684969785250e+15 1.254638830385911890e+20 5.788147261254359450e+19 4.966815597516139725e+19 2.481512338615675000e+14
2.391901378587318292e-08 1.200035469648134316e+24 1.199866796426690893e+24 1.508673121491321487e+20 1.680609734254777958e+19 2.953387933552334000e+15 1.628575922364487434e+20 6.412000877771961139e+19 6.993605868561406362e+19 3.904923905285718750e+14
2.846225658029362902e-08 1.199997037460498332e+24 1.199826273007334198e+24 1.871878040648812462e+20 2.677019017313776435e+19 4.090687182099237500e+15 2.022488945715879281e+20 6.874712129368021402e+19 9.166343034220301517e+19 5.702231600799067500e+14
3.300549937471407512e-08 1.199956623371044777e+24 1.199781707090595697e+24 2.259500720579224535e+20 3.946835680972884378e+19 5.391745237332459000e+15 2.433102280358269747e+20 7.213488217272618189e+19 1.143376081342874747e+20 7.898882732330380000e+14
4.240509193528968492e-08 1.199863434221634640e+24 1.199677575398102319e+24 3.139994708951754342e+20 7.474648904118996173e+19 8.577881561982857000e+15 3.324669577733390336e+20 7.635054807503542682e+19 1.628880211843718185e+20 1.382104562664890250e+15
5.180468449586529471e-08 1.199764321516947453e+24 1.199558689081507111e+24 4.129224089271983800e+20 1.225474114615374479e+20 1.239021933094852000e+16 4.255798312891752776e+20 7.840862178063038874e+19 2.119459341102799258e+20 2.179963592372303250e+15
6.120427705644089789e-08 1.199655737638673051e+24 1.199426092216407244e+24 5.231047174234807337e+20 1.829577544640609649e+20 1.678916331499626400e+16 5.212050082161375314e+20 7.942598657836302336e+19 2.606937935066754908e+20 3.208288611663015000e+15
7.060386961701650768e-08 1.199535030136859122e+24 1.199280373369417754e+24 6.448003195211150787e+20 2.558792079617517486e+20 2.174524166224083200e+16 6.185098104770092073e+20 7.990281075104056934e+19 3.089837742680019436e+20 4.492537571396392500e+15
8.493554758039941447e-08 1.199327608049895851e+24 1.199033764985115112e+24 8.527790323602953339e+20 3.908328908269299302e+20 3.031934900457504400e+16 7.689935801143531930e+20 8.009010596990282957e+19 3.818094053000511488e+20 7.014792244949332000e+15
9.926722554378232126e-08 1.199092419326607161e+24 1.198758156942455213e+24 1.088068751648865518e+21 5.543043394736646390e+20 4.008406821564564800e+16 9.212962432742155878e+20 7.992486765221850317e+19 4.537799297279524209e+20 1.028726513743137600e+16
1.135989035071652281e-07 1.198829540076001824e+24 1.198453994807006111e+24 1.350940127197423206e+21 7.460915714906908262e+20 5.100271510820044000e+16 1.074694452536006410e+21 7.964380382106800947e+19 5.251315273940902216e+20 1.440107017094207600e+16
1.394992511371980901e-07 1.198283819790337411e+24 1.197832453032104572e+24 1.896524702396611297e+21 1.164186987233356546e+21 7.359591495351601600e+16 1.353559145198440677e+21 7.907946876578162278e+19 6.531595537251966648e+20 2.426015689700062400e+16
1.653995987672309653e-07 1.197646814217443060e+24 1.197118901350565954e+24 2.533492437205815132e+21 1.674033593057653555e+21 9.980486168970833600e+16 1.633430677966037713e+21 7.863649159425828454e+19 7.806981719506971525e+20 3.772513410144320000e+16
1.912999463972638406e-07 1.196918211241974906e+24 1.196313310475254822e+24 3.262111612630028255e+21 2.275626481947746238e+21 1.295994324151790080e+17 1.914057185973811544e+21 7.826901864907728486e+19 9.080676351360110428e+20 5.537162245709614400e+16
2.172002940272967158e-07 1.196097848727330668e+24 1.195415530177126013e+24 4.082479252585263399e+21 2.969084327708977529e+21 1.629619028138151040e+17 2.195479924456618983e+21 7.793472963621165466e+19 1.035289799807625724e+21 7.777490790550676800e+16
2.665077786755424006e-07 1.194282271498503289e+24 1.193451586437511488e+24 5.898039199477023113e+21 4.543248040632199414e+21 2.362715840549618880e+17 2.733187661819430306e+21 7.744774116709533286e+19 1.277142124210338136e+21 1.356353979607685120e+17
3.158152633237880854e-07 1.192133988599878786e+24 1.191153704295931450e+24 8.046235468034606105e+21 6.450378041482187637e+21 3.223784751081902080e+17 3.273371192453251990e+21 7.718330506926143898e+19 1.518462903372353372e+21 2.167790993730196480e+17
3.651227479720337702e-07 1.189653534209661827e+24 1.188522813554969320e+24 1.052656980036187429e+22 8.689608420440839029e+21 4.212999733747293440e+17 3.815521267877043241e+21 7.713554780103381811e+19 1.759633582776348836e+21 3.251840377570617600e+17
4.144302326202794550e-07 1.186842041475042510e+24 1.185560314187722940e+24 1.333792281754696312e+22 1.125957687084874046e+22 5.331616976181266560e+17 4.359272678666840572e+21 7.726526760063505203e+19 2.000944018814800757e+21 4.648399641512467200e+17
4.637377172685251398e-07 1.183701324845512942e+24 1.182268072105716404e+24 1.647846922820773321e+22 1.415849423729521695e+22 6.581710982030872320e+17 4.904494934269393633e+21 7.756691495885178470e+19 2.242371190822500041e+21 6.397370534381381120e+17
5.605253348189145955e-07 1.176588115213620838e+24 1.174856722678049172e+24 2.359125887077578703e+22 2.079582569543342070e+22 9.428682326993859840e+17 5.977822143380962935e+21 7.866908659421156147e+19 2.717079909104087990e+21 1.100786354064148608e+18
6.573129523693040512e-07 1.168237818450200018e+24 1.166209096793515746e+24 3.194098127802211710e+22 2.866750455874516628e+22 1.282202278505076992e+18 7.052831162694564315e+21 8.043288324823013786e+19 3.193965030073676333e+21 1.742803016348036608e+18
7.541005699196935069e-07 1.158679433143194516e+24 1.156356414913706468e+24 4.149857504191185106e+22 3.774317061530030440e+22 1.680245978293542400e+18 8.126397140701606314e+21 8.280354655539603046e+19 3.674430862507392893e+21 2.595235950962043392e+18
8.508881874700829626e-07 1.147949947088802763e+24 1.145337062783954671e+24 5.222697866081909447e+22 4.798547689893625699e+22 2.142052209309623296e+18 9.196107246589332947e+21 8.577895073076291174e+19 4.158812503392037372e+21 3.686894155390731264e+18
9.476758050204724183e-07 1.136093585194104891e+24 1.133196757996078990e+24 6.408195291560027567e+22 5.934987424155203273e+22 2.673599946714834432e+18 1.025930167767401497e+22 8.939009033518853325e+19 4.647432888368370287e+21 5.045745855327278080e+18
1.184147895139781625e-06 1.102729065848879500e+24 1.099175110553763228e+24 9.744183669124413102e+22 9.148821094826449987e+22 4.316369119757734912e+18 1.280998493786571224e+22 1.009250834667594875e+20 5.863369539187698041e+21 9.650651822993924096e+18
1.420619985259090832e-06 1.063823690774170474e+24 1.059682398604739903e+24 1.363405308495451390e+23 1.291295209524736536e+23 6.558691823482167296e+18 1.526205171771632727e+22 1.165181516535395615e+20 7.114105777702188351e+21 1.636540049993380454e+19
1.657092075378400038e-06 1.020385406253247953e+24 1.015746275793813320e+24 1.797697207507346218e+23 1.712636278165086027e+23 9.579666978126774272e+18 1.757882611288831217e+22 1.365707459489283113e+20 8.401363186373244223e+21 2.549979504141704806e+19
1.893564165497709245e-06 9.735221398999767114e+23 9.684912390506633148e+23 2.266212017890763462e+23 2.167816142440025419e+23 1.361239785204802765e+19 1.972888476079484620e+22 1.615618620409432310e+20 9.725405322290107777e+21 3.730184284661927936e+19
2.239811038842031797e-06 9.010475964209056774e+23 8.956604461647573444e+23 2.990732764421998940e+23 2.872118129267107923e+23 2.196750412728701747e+19 2.252657390145301486e+22 2.081503911631094743e+20 1.172890486373439504e+22 5.976304217601419674e+19
2.586057912186354349e-06 8.269856001986706706e+23 8.215213224424982111e+23 3.731063730603956330e+23 3.591439287298109966e+23 3.431125018219031757e+19 2.486651749013210635e+22 2.681422308278592471e+20 1.380297710494768588e+22 8.864843859992358093e+19
2.932304785530676901e-06 7.542003491193684828e+23 7.489442091414254497e+23 4.458562689778063088e+23 4.297214587283787743e+23 5.215964888206137754e+19 2.673327920523641881e+22 3.431124654939767439e+20 1.593538187038704848e+22 1.240013658451729940e+20
3.278551658874999452e-06 6.848639053382901574e+23 6.800910286931598183e+23 5.151510848611638774e+23 4.967852726097629738e+23 7.737042283454413210e+19 2.813927465011123533e+22 4.342205737137010115e+20 1.810811950374914831e+22 1.656339967224668160e+20
3.624798532219322004e-06 6.204379386621210080e+23 6.163995328852868066e+23 5.795295034227361233e+23 5.588924089161365638e+23 1.120994868755765494e+20 2.911875454654986217e+22 5.419077811716628808e+20 2.029735863100803278e+22 2.131850991042528215e+20
4.075605808801704288e-06 5.451012689471467757e+23 5.423395566787395993e+23 6.547962182074736176e+23 6.311773791866534672e+23 1.754972814639869788e+20 2.983818104998577622e+22 7.061835575985729700e+20 2.312794403788138584e+22 2.831412310018202337e+20
4.526413085384086572e-06 4.800754930919318193e+23 4.788662990979176900e+23 7.197440818438781136e+23 6.931697259864628826e+23 2.641492187250036244e+20 3.005378730418061181e+22 8.940043940908335104e+20 2.587415936371448925e+22 3.610528338395696988e+20
4.977220361966468856e-06 4.250326755813631575e+23 4.255531322837114972e+23 7.747024292887064163e+23 7.452550566580873771e+23 3.824164577138159124e+20 2.990876842856275352e+22 1.098734404734766285e+21 2.847485052520547484e+22 4.455222731364383457e+20
5.428027638548851140e-06 3.789987123082871125e+23 3.813401104275283221e+23 8.206468516124259852e+23 7.884511486555225305e+23 5.331318149663263293e+20 2.953037823505039832e+22 1.312465656115058180e+21 3.088710043308553090e+22 5.350630468056254382e+20
5.770160742820395812e-06 3.492997819216971715e+23 3.530434373148599711e+23 8.502753772766632713e+23 8.160924841457316423e+23 6.698630294301262479e+20 2.915004998230508306e+22 1.475999342904233427e+21 3.257810393087851731e+22 6.054677665679894118e+20
6.112293847091940483e-06 3.235395068117209726e+23 3.286787058999799547e+23 8.759638675610328157e+23 8.398856843997800280e+23 8.254114241595561738e+20 2.872677300300644824e+22 1.637422940935376339e+21 3.414444323261534490e+22 6.772525960663012475e+20
6.454426951363485155e-06 3.012159459648854106e+23 3.077266203322069927e+23 8.982149241648254214e+23 8.603366550916346602e+23 9.986046397761696563e+20 2.828713350081336574e+22 1.794261635289741525e+21 3.558631248699542051e+22 7.497568301492499907e+20
6.796560055635029827e-06 2.818613685929162708e+23 2.897081001966579504e+23 9.174969296874937841e+23 8.779127569491398471e+23 1.187798052935745405e+21 2.784989299694028980e+22 1.944845094956420301e+21 3.690838954684723075e+22 8.223286705557670461e+20
7.138693159906574498e-06 2.650568314987772054e+23 2.741976025686536366e+23 9.342294602152862275e+23 8.930294090158526641e+23 1.391045536601687196e+21 2.742751097302889057e+22 2.088168572029748642e+21 3.811846269317155704e+22 8.943352354154183393e+20
7.562055877090533335e-06 2.472528758981673647e+23 2.579309029217167370e+23 9.519459941419459973e+23 9.088631513049341771e+23 1.658827654440379744e+21 2.693787360538426501e+22 2.254687245309601645e+21 3.947401477618160108e+22 9.817569127299853844e+20
7.985418594274493019e-06 2.322125213237987624e+23 2.443541694501697524e+23 9.669017800097744143e+23 9.220544504003055772e+23 1.940687512203513823e+21 2.649326105635152776e+22 2.409110434068762198e+21 4.068949605163605583e+22 1.066325621950400954e+21
8.408781311458452703e-06 2.194511063410886826e+23 2.329829267015723280e+23 9.795824366439152327e+23 9.330767382898902429e+23 2.232548375093794570e+21 2.609784485343024225e+22 2.551948262939954774e+21 4.178282191464345633e+22 1.147083970459490583e+21
8.832144028642412387e-06 2.085699551171011800e+23 2.234210911787793661e+23 9.903874690485156389e+23 9.423172123310988282e+23 2.530688233117888020e+21 2.575222190511015068e+22 2.684118666068068663e+21 4.277116777586889012e+22 1.223202788811815780e+21
9.255506745826372071e-06 1.992427309361862531e+23 2.153462373479564853e+23 9.996439020466466005e+23 9.500912077781117960e+23 2.831869100508167274e+21 2.545489988875706171e+22 2.806738073632686735e+21 4.367020654401073604e+22 1.293993971128157340e+21
9.945427889833180092e-06 1.866957819931381675e+23 2.047090970731631461e+23 1.012088243785499803e+24 9.602679698869182519e+23 3.322419122229157036e+21 2.506642718025158597e+22 2.989203017974416933e+21 4.497943560496358831e+22 1.396601175500078711e+21
1.040766874177570802e-05 1.797657254767606995e+23 1.989765363876568257e+23 1.018959041431269148e+24 9.657055498709037859e+23 3.647179814564970627e+21 2.486643922308865563e+22 3.101467633271448273e+21 4.576938503517177171e+22 1.455860046153149841e+21
1.086990959371823594e-05 1.737775584096339939e+23 1.941257436456150347e+23 1.024895836420814741e+24 9.702673815328958699e+23 3.966589817833294135e+21 2.471098349721983176e+22 3.206977186387475825e+21 4.650276297980808423e+22 1.507232123335898563e+21
1.133215044566076386e-05 1.685672983820002205e+23 1.899994629666207496e+23 1.030062648114647971e+24 9.741081279614482697e+23 4.279379709369640813e+21 2.459473853579541663e+22 3.307045882086581338e+21 4.719007643010147235e+22 1.550680457785121964e+21
1.179439129760329179e-05 1.640040922338635631e+23 1.864739493440304731e+23 1.034590215777740372e+24 9.773499602372988838e+23 4.584860330594174763e+21 2.451192967047998865e+22 3.402925459121048650e+21 4.784024795882777582e+22 1.586318944181786771e+21
1.225663214954581971e-05 1.599836749202413207e+23 1.834484284810487986e+23 1.038582565124990994e+24 9.800920384709472928e+23 4.882736927261172171e+21 2.446028704308972120e+22 3.495051430712829280e+21 4.845877583785679546e+22 1.614386910089926672e+21
1.302770210492643278e-05 1.542707059552211886e+23 1.793108394807275437e+23 1.044264541984897286e+24 9.837551583489951038e+23 5.362666318547433554e+21 2.443517264931815896e+22 3.641981201329753686e+21 4.943282847758466993e+22 1.645379013474394571e+21
1.379877206030704584e-05 1.495283123853805151e+23 1.760559053355391155e+23 1.048994018612602607e+24 9.865318370260522369e+23 5.822085260480514884e+21 2.447279389259691826e+22 3.782885457252841423e+21 5.035171817473889744e+22 1.658295955699645809e+21
1.456984201568765891e-05 1.455299356988768057e+23 1.734727343573367888e+23 1.052995208976161837e+24 9.886323901327671233e+23 6.262897558801937859e+21 2.456126613449944439e+22 3.919507262151303102e+21 5.122848167660808569e+22 1.655482279423619629e+21
1.534091197106827198e-05 1.421156492082526646e+23 1.714133112989911897e+23 1.056425524747082326e+24 9.902051757820841925e+23 6.687540622328111038e+21 2.469175218130780789e+22 4.052903926024804762e+21 5.207127044603653810e+22 1.639452999561954984e+21
1.756663167855575993e-05 1.343690881241795149e+23 1.673435546675877564e+23 1.064264556260652854e+24 9.928584483413311755e+23 7.850084120099685401e+21 2.522428711593598727e+22 4.428202262026167779e+21 5.437170385546163257e+22 1.546983169418212409e+21
1.979235138604324787e-05 1.289852302827877250e+23 1.653410665265602641e+23 1.069783781253280285e+24 9.934305662235825175e+23 8.936378788993248002e+21 2.594577873960028026e+22 4.792737186734895268e+21 5.651095281107044244e+22 1.411616443527093551e+21
2.201807109353073582e-05 1.249990789917174577e+23 1.645211450662513227e+23 1.073914528961767445e+24 9.928132043638562955e+23 9.969096281595572126e+21 2.678817276215396454e+22 5.154046626116629692e+21 5.854312539105948546e+22 1.267020362623943705e+21
2.497945255895662073e-05 1.210085838212651612e+23 1.644851602980376286e+23 1.078080063954642887e+24 9.909303121050166152e+23 1.127981127084119635e+22 2.803230024588708125e+22 5.637337872710681756e+21 6.113675188482457416e+22 1.091980721685005337e+21
2.794083402438250565e-05 1.178501126875058505e+23 1.650595478559766589e+23 1.081374983205650484e+24 9.884328536456396894e+23 1.253489291523764152e+22 2.936217414624114586e+22 6.130388136888251711e+21 6.365301975508865096e+22 9.555325888448407798e+20
3.090221548980839395e-05 1.152272547205641383e+23 1.659955547139934110e+23 1.084098660823663301e+24 9.855701971900936581e+23 1.374380327417092768e+22 3.075403325717621821e+22 6.635821965741494632e+21 6.611445986828100410e+22 8.547128255054024540e+20
3.386359695523427887e-05 1.129988495671928249e+23 1.671872644475465121e+23 1.086403721505295651e+24 9.824495761716018151e+23 1.491384145467692968e+22 3.219770296702036292e+22 7.153963203237578277e+21 6.852861276341744645e+22 7.780571498108119941e+20
4.040796259062537382e-05 1.088861887995024014e+23 1.703069966228417948e+23 1.090640675356654510e+24 9.750794716604260407e+23 1.740760919352017735e+22 3.551599323914776766e+22 8.342445171490460533e+21 7.371106738234321797e+22 6.537638196582467502e+20
