8.00e+00	3.15e-08
9.00e+00	1.37e-06
1.00e+01	2.58e-01
1.10e+01	6.30e-01
1.20e+01	5.63e-01
1.30e+01	5.25e-01
1.40e+01	5.13e-01
1.50e+01	5.25e-01
1.60e+01	5.49e-01
1.70e+01	5.79e-01
1.80e+01	6.10e-01
1.90e+01	6.40e-01
2.00e+01	6.68e-01
2.10e+01	6.94e-01
2.20e+01	7.17e-01
2.30e+01	7.38e-01
2.40e+01	7.57e-01
2.50e+01	7.72e-01
2.60e+01	7.86e-01
2.70e+01	7.98e-01
2.80e+01	8.08e-01
2.90e+01	8.16e-01
3.00e+01	8.23e-01
3.10e+01	8.29e-01
3.20e+01	8.34e-01
3.30e+01	8.37e-01
3.40e+01	8.40e-01
3.50e+01	8.42e-01
3.60e+01	8.43e-01
3.70e+01	8.44e-01
3.80e+01	8.44e-01
3.90e+01	8.43e-01
4.00e+01	8.42e-01
4.10e+01	8.41e-01
4.20e+01	8.39e-01
4.30e+01	8.37e-01
4.40e+01	8.35e-01
4.50e+01	8.33e-01
4.60e+01	8.30e-01
4.70e+01	8.27e-01
4.80e+01	8.24e-01
4.90e+01	8.21e-01
5.00e+01	8.18e-01
6.00e+01	7.80e-01
7.00e+01	7.41e-01
8.50e+01	6.86e-01
1.00e+02	6.36e-01
1.50e+02	5.13e-01
2.00e+02	4.32e-01
