1.30e+01	3.15e-04
1.40e+01	6.62e-04
1.50e+01	8.27e-04
1.60e+01	8.90e-04
1.70e+01	8.94e-04
1.80e+01	9.73e-04
1.90e+01	9.89e-04
2.00e+01	9.86e-04
2.10e+01	9.74e-04
2.20e+01	9.69e-04
2.30e+01	9.73e-04
2.40e+01	9.85e-04
2.50e+01	1.00e-03
2.60e+01	1.03e-03
2.70e+01	1.05e-03
2.80e+01	1.08e-03
2.90e+01	1.11e-03
3.00e+01	1.14e-03
3.10e+01	1.17e-03
3.20e+01	1.19e-03
3.30e+01	1.22e-03
3.40e+01	1.25e-03
3.50e+01	1.28e-03
3.60e+01	1.30e-03
3.70e+01	1.32e-03
3.80e+01	1.34e-03
3.90e+01	1.37e-03
4.00e+01	1.39e-03
4.10e+01	1.40e-03
4.20e+01	1.42e-03
4.30e+01	1.44e-03
4.40e+01	1.45e-03
4.50e+01	1.47e-03
4.60e+01	1.48e-03
4.70e+01	1.49e-03
4.80e+01	1.50e-03
4.90e+01	1.51e-03
5.00e+01	1.52e-03
5.50e+01	1.56e-03
6.00e+01	1.58e-03
6.50e+01	1.59e-03
7.00e+01	1.60e-03
7.50e+01	1.59e-03
1.00e+02	1.53e-03
1.50e+02	1.35e-03
2.00e+02	1.20e-03
